"Id Empenho";"CÛdigo Empenho";"CÛdigo Categoria de Despesa";"Categoria de Despesa";"CÛdigo Grupo de Despesa";"Grupo de Despesa";"CÛdigo Modalidade de AplicaÁ„o";"Modalidade de AplicaÁ„o";"CÛdigo Elemento de Despesa";"Elemento de Despesa";"CÛdigo SubElemento de Despesa";"SubElemento de Despesa";"DescriÁ„o";"Quantidade";"Valor Unit·rio";"Valor Total"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel, assim entendido as chamadas originadas das Centrais TelefÙnicas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de BARREIRAS, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da mesma ·rea - tipo de Tarifa VC-1, consideradas como locais pelas operadoras, com forn";"12,00000";"118,32000";"1419,84000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado de Longa Dist‚ncia Nacional Intra-Regional, Longa Dist‚ncia Nacional Inter-Regional e  Longa Dist‚ncia Internacional assim entendido as chamadas originadas das Centrais TelefÙnicas ou linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de BARREIRAS, destinadas a telefones de todas as REGI’ES do PGO (I, II e III) e ao exterior.";"12,00000";"164,81000";"1977,72000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado de Longa Dist‚ncia Nacional Intra-Regional, Longa Dist‚ncia Nacional Inter-Regional e  Longa Dist‚ncia Internacional assim entendido as chamadas originadas das Centrais TelefÙnicas ou linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de PORTO SEGURO, destinadas a telefones de todas as REGI’ES do PGO (I, II e III) e ao exterior.";"12,00000";"299,73000";"3596,76000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel, assim entendido as chamadas originadas das Centrais TelefÙnicas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de PORTO SEGURO, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da mesma ·rea - tipo de Tarifa VC-1, consideradas como locais pelas operadoras, com f";"12,00000";"177,88000";"2134,56000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel, assim entendido as chamadas originadas das Centrais TelefÙnicas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de SALVADOR, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da mesma ·rea - tipo de Tarifa VC-1, consideradas como locais pelas operadoras, com forne";"12,00000";"638,92000";"7667,04000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel e ServiÁo de Transmiss„o de Dados em Linha TelefÙnica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de SALVADOR, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da mesma ·rea - t";"12,00000";"152,76000";"1833,12000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel e ServiÁo de Transmiss„o de Dados em Linha TelefÙnica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de VIT”RIA DA CONQUISTA, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da me";"12,00000";"63,08000";"756,96000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado de Longa Dist‚ncia Nacional Intra-Regional, Longa Dist‚ncia Nacional Inter-Regional e  Longa Dist‚ncia Internacional assim entendido as chamadas originadas das Centrais TelefÙnicas ou linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de JUAZEIRO, destinadas a telefones de todas as REGI’ES do PGO (I, II e III) e ao exterior.";"12,00000";"184,32000";"2211,84000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado de Longa Dist‚ncia Nacional Intra-Regional, Longa Dist‚ncia Nacional Inter-Regional e  Longa Dist‚ncia Internacional assim entendido as chamadas originadas das Centrais TelefÙnicas ou linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de VIT”RIA DA CONQUISTA, destinadas a telefones de todas as REGI’ES do PGO (I, II e III) e ao exterior.";"12,00000";"147,16000";"1765,92000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel, assim entendido as chamadas originadas das Centrais TelefÙnicas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de FEIRA DE SANTANA, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da mesma ·rea - tipo de Tarifa VC-1, consideradas como locais pelas operadoras, c";"12,00000";"144,68000";"1736,16000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel, assim entendido as chamadas originadas das Centrais TelefÙnicas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de VIT”RIA DA CONQUISTA, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da mesma ·rea - tipo de Tarifa VC-1, consideradas como locais pelas operadora";"12,00000";"35,10000";"421,20000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel, assim entendido as chamadas originadas das Centrais TelefÙnicas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de JUAZEIRO, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da mesma ·rea - tipo de Tarifa VC-1, consideradas como locais pelas operadoras, com forne";"12,00000";"118,66000";"1423,92000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel e ServiÁo de Transmiss„o de Dados em Linha TelefÙnica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de ILH…US, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da mesma ·rea - tip";"12,00000";"55,07000";"660,84000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel e ServiÁo de Transmiss„o de Dados em Linha TelefÙnica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de JUAZEIRO, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da mesma ·rea - t";"12,00000";"46,29000";"555,48000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel e ServiÁo de Transmiss„o de Dados em Linha TelefÙnica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de PORTO SEGURO, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da mesma ·rea";"12,00000";"74,42000";"893,04000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado de Longa Dist‚ncia Nacional Intra-Regional, Longa Dist‚ncia Nacional Inter-Regional e  Longa Dist‚ncia Internacional assim entendido as chamadas originadas das Centrais TelefÙnicas ou linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de ILH…US, destinadas a telefones de todas as REGI’ES do PGO (I, II e III) e ao exterior.";"12,00000";"151,02000";"1812,24000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado de Longa Dist‚ncia Nacional Intra-Regional, Longa Dist‚ncia Nacional Inter-Regional e  Longa Dist‚ncia Internacional assim entendido as chamadas originadas das Centrais TelefÙnicas ou linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de SALVADOR, destinadas a telefones de todas as REGI’ES do PGO (I, II e III) e ao exterior.";"12,00000";"854,59000";"10255,08000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel e ServiÁo de Transmiss„o de Dados em Linha TelefÙnica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de FEIRA DE SANTANA, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da mesma";"12,00000";"61,57000";"738,84000"
"49971661";"200346000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo TelefÙnico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-MÛvel e ServiÁo de Transmiss„o de Dados em Linha TelefÙnica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de PolÌcia Federal localizadas no municÌpio de BARREIRAS, destinadas a telefones fixos desta mesma ·rea e a telefones mÛveis cuja ¡rea de Registro contÈm ou È idÍntica ‡ ¡rea de TarifaÁ„o dos telefones fixos da mesma ·rea -";"12,00000";"46,78000";"561,36000"
"49971669";"158134264232018NE800001";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"91";"APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"39";"OUTROS SERVI«OS DE TERCEIROS - PESSOA JURÕDIC";"90";"SERVICOS DE PUBLICIDADE LEGAL";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL                              000016152                                                                     ContrataÁ„o do serviÁo de publicaÁ„o de extratos referentes a processos licitatÛrios, contratos, editais e demais documentos correlatos na Imprensa Nacional - Reitoria.";"1,00000";"16666,66000";"16666,66000"
